DATE,CATEGORY,NAME,UNITS,TOTAL_PRICESELL,PROFIT
2017-08-31,Nuts,Cannellini Beans 1Kg,1.0,5.49,1.29
2017-08-31,Olympian Products,Egg pasta medium 250g,1.0,2.49,0.8900000000000001
2017-08-31,Onions,onion brown 2kg Small,2.0,5.2,3.2
2017-08-31,Other Fruits,Quinces,15.62,77.9438,76.38180000000001
2017-08-31,Other Vegies,Peas,0.8239999999999998,5.75976,5.75976
2017-08-31,Pastas,Rigatoni No.58,1.0,0.99,0.99
2017-08-31,Pears,Paradise Pear,0.278,1.10922,1.10922
2017-08-31,Potatoes,Brushed Potatoes 5kg bag,5.0,24.950000000000003,2.450000000000001
2017-08-31,Pumpkins,Wijaya fish curry Powder 70g,1.0,1.99,0.8899999999999999
2017-08-31,Root Vegies,Turmeric,0.552,13.8,-11.039999999999997
2017-08-31,Sri Lankan Groceries, Dried Sprats 200g lakmalu,1.0,5.99,1.4900000000000002
2017-08-31,Tomatoes,Tomato Field,10.17,20.34,5.085
2017-08-31,Tropical Fruits,Longans ,10.0,85.0,-15.0
2017-08-31,Veggies,Galangal,0.34600000000000003,6.228000000000001,4.498
2017-08-31,capsicum,Capsicum yellow,14.443999999999999,93.88599999999998,93.88599999999998
2017-08-31,carrots,Carrots ,70.51199999999999,119.87039999999996,119.87039999999996
2017-08-31,coconut Products,Brinjal Pickle 400g,1.0,5.2,1.25
2017-08-31,markdown bag,Mark down Bag ***,76.0,76.0,76.0
2017-08-31,trutaste,Apricot Dried 500g,1.0,6.99,1.4900000000000002
2017-09-30,Apples,Royal Gala 1kg Punnet,13.0,51.87000000000002,51.87000000000002
2017-09-30,Asian Vegies,Broccoli Chinese,3.0,5.4,5.4
2017-09-30,Avocadoes,Avocado Hass Large,9.0,22.5,9.0
2017-09-30,Bananas,Banana Cavendish,904.2660000000003,1799.4893399999976,-9.04266
2017-09-30,Berries,Berries Strawberry (medium),1.0,2.5,2.5
2017-09-30,Bunch Vegies,Rhubarb,2.0,9.0,9.0
2017-09-30,Cabbages,Cabbage Wombok,6.0,9.0,-13.5
2017-09-30,Chillies,Chilli Green long bullhorm,1.4579999999999997,10.191419999999999,3.6304200000000004
2017-09-30,Citrus,3kg Marsh Grapefruit ,4.0,19.96,7.96
2017-09-30,Cucumbers,Cucumber Lebanese,105.60200000000002,526.9539799999997,526.9539799999997
2017-09-30,Cut Veggies,cabbage red half,13.0,35.1,35.1
2017-09-30,Eggs,Quil Egg,4.0,14.0,2.8000000000000007
2017-09-30,Flowers,Bunch Roses,14.0,126.0,14.0
2017-09-30,Fruits,Nam D0c Mai Mango,19.087999999999997,133.42512,133.42512
2017-09-30,Grapes,Basil Seed 100g(casa casa),1.0,3.99,0.9900000000000002
2017-09-30,Groceries-Dry Goods,Adzuki Beans 500g,1.0,2.69,0.69
2017-09-30,Herbs,Rosemary,1.0,3.5,3.5
2017-09-30,Kalamata olives,Thyme Honey,1.0,13.99,2.99
2017-09-30,Lettuces,Radicchio,1.0,4.5,2.0
2017-09-30,Melons,Honeydew,13.0,62.399999999999984,62.399999999999984
2017-09-30,Multi buy,Passata 6 for $8,1.0,8.0,8.0
2017-09-30,Mushrooms,King oyster,3.0,11.97,11.97
2017-09-30,Nuts,Peanut Unsalted 500g,2.0,9.07272727272728,3.2727272727272796
2017-09-30,Olympian Products,Cinnamon 15g,1.0,1.3,0.5
2017-09-30,Onions,Garlic 500g,1.0,2.49,0.4900000000000002
2017-09-30,Other Fruits,Quinces,2.894,14.441059999999998,14.151660000000001
2017-09-30,Other Vegies,Purple Striped Eggplant,2.444,14.664,14.664
2017-09-30,Pastas,Rigatoni No.58,1.0,0.99,0.99
2017-09-30,Pears,Honey Pear,7.128,21.312720000000002,21.312720000000002
2017-09-30,Potatoes,Potato Kipfler,0.53,2.6500000000000004,2.6500000000000004
2017-09-30,Pumpkins,Pumpkin Grey,52.06199999999999,103.60338000000003,103.60338000000003
2017-09-30,Root Vegies,Turmeric,0.082,2.05,-1.6400000000000001
2017-09-30,Sri Lankan Groceries, Mustatd Sauce 375g,1.0,5.29,1.1900000000000004
2017-09-30,Tomatoes,tomatoes Grape ,5.0,14.950000000000001,14.950000000000001
2017-09-30,Tropical Fruits,Longans ,6.568,55.828,-9.852
2017-09-30,Veggies,Galangal,0.11199999999999999,2.016,1.456
2017-09-30,capsicum,Capsicum yellow,8.226,53.468999999999994,53.468999999999994
2017-09-30,carrots,Carrots ,69.45,118.06499999999994,118.06499999999994
2017-09-30,coconut Products,Brinjal Pickle 400g,1.0,5.2,1.25
2017-09-30,markdown bag,Mark down Bag ***,20.0,20.0,20.0
2017-09-30,trutaste,Kist Chilli Paste325g,1.0,5.44545454545455,0.8954545454545499
2017-10-31,Apples,Apple Granny smith 2kg Bags,14.0,63.0,21.0
2017-10-31,Asian Vegies,Ambarella,1.0,4.99,0.9900000000000002
2017-10-31,Avocadoes,Avocado Hass Medium,21.0,41.79,-21.210000000000004
2017-10-31,Bananas,Banana Monkey,7.066,56.45734000000001,56.45734000000001
2017-10-31,Berries,Berries Blueberry,91.0,318.5,318.5
2017-10-31,Bunch Vegies,Rhubarb,1.0,4.5,4.5
2017-10-31,Cabbages,Cabbage red,1.0,4.5,4.5
2017-10-31,Chillies,Thai Green Chilli,1.854000000000001,46.35,46.35
2017-10-31,Citrus,2kg Marsh Grapefruit ,2.0,10.0,4.0
2017-10-31,Cucumbers,Cucumber Lebanese,130.478,651.0852199999999,651.0852199999999
2017-10-31,Cut Fruits,Honeydew Half,1.0,1.69,0.69
2017-10-31,Cut Veggies,cabbage red half,23.0,62.10000000000003,62.10000000000003
2017-10-31,Eggs,Quil Egg,4.0,14.0,2.8000000000000007
2017-10-31,Flowers,Flower Pot,10.0,100.0,100.0
2017-10-31,Fruits,Green Mango,1.4220000000000002,7.095780000000001,4.25178
2017-10-31,Grapes,Basil Seed 100g(casa casa),1.0,3.99,0.9900000000000002
2017-10-31,Groceries-Dry Goods,Al Nakhil Tahina 454g,1.0,4.99,0.9900000000000002
2017-10-31,Herbs,Pennywort/ gotukola,4.85,97.0,97.0
2017-10-31,Kalamata olives,Virgin olive oil 1Lt,1.0,12.99,1.99
2017-10-31,Lettuces,Lettuce Rocket,2.8360000000000003,56.72,56.72
2017-10-31,Melons,Piel de Sapo Melon,23.0,68.77000000000002,-0.2299999999999951
2017-10-31,Multi buy,R2E2 Mango 2,6.0,16.799999999999997,16.799999999999997
2017-10-31,Mushrooms,Mushroom Shitake,4.0,14.0,14.0
2017-10-31,Nuts,Cannellini Beans 1Kg,3.0,16.47,3.87
2017-10-31,Olympian Products,Mahlepi Ground 15g,1.0,2.49,0.7400000000000002
2017-10-31,Onions,Salad Onion,1.0,1.5,1.5
2017-10-31,Other Fruits,Persimmons,1.0,0.9,0.9
2017-10-31,Other Vegies,Butter Beans,1.224,8.55576,8.55576
2017-10-31,Pastas,Bucatini No.6,4.0,4.8,4.8
2017-10-31,Pears,Pears William,0.974,1.7532,1.7532
2017-10-31,Potatoes,Hawaian Sweet Potato,2.3640000000000003,9.432360000000001,3.522360000000001
2017-10-31,Pumpkins,Pumpkin Butternut,82.98,165.1302,165.1302
2017-10-31,Root Vegies,Turmeric,0.28800000000000003,7.2,-5.760000000000001
2017-10-31,Sri Lankan Groceries,Harishchandra Coffe 200g,1.0,6.0,1.5
2017-10-31,Stonefruits,Nectarine Yellow,6.982,20.876179999999998,20.876179999999998
2017-10-31,Tomatoes,Mix Medley Tomatoes,1.0,2.0,0.0
2017-10-31,Tropical Fruits,Pomegranate,2.0,5.0,3.0
2017-10-31,Veggies,Galangal,0.23600000000000002,4.248000000000001,3.068
2017-10-31,capsicum,Capsicum yellow,8.382,54.483,54.483
2017-10-31,carrots,Carrots ,70.642,120.09140000000004,120.09140000000004
2017-10-31,coconut Products,Cream Soda 2L,1.0,4.5,1.35
2017-10-31,markdown bag,Mark down Bag ***,42.0,42.0,42.0
2017-10-31,trutaste,Banana Chips280g,1.0,4.99,2.64
2017-11-30,Apples,Firm Gold Apple 2kg,9.888,19.67712,19.67712
2017-11-30,Asian Vegies,Plain flour 2kg,2.0,9.0,3.0
2017-11-30,Avocadoes,Avocado Hass Medium,1.0,1.99,-1.01
2017-11-30,Bananas,Banana Monkey,3.2980000000000005,26.35102,26.35102
2017-11-30,Berries,Berries Blackberry,6.0,30.0,30.0
2017-11-30,Bunch Vegies,Chickory,1.0,2.8,0.7999999999999998
2017-11-30,Cabbages,Cabbage red,2.0,9.0,9.0
2017-11-30,Chillies,Chilli red,2.8640000000000003,71.60000000000001,71.60000000000001
2017-11-30,Citrus,2kg Marsh Grapefruit ,1.0,5.0,2.0
2017-11-30,Cucumbers,Cucumber Lebanese,105.11799999999994,524.53882,524.53882
2017-11-30,Cut Fruits,Rockmelon Half,1.0,1.0,0.0
2017-11-30,Cut Veggies,cabbage  quater green ,3.0,5.1,5.1
2017-11-30,Eggs,Quil Egg,3.0,10.5,2.1000000000000005
2017-11-30,Flowers,Bunch Roses,9.0,81.0,9.0
2017-11-30,Fruits,Green Mango,0.264,1.31736,0.7893600000000001
2017-11-30,Grapes,Basil Seed 100g(casa casa),1.0,3.99,0.9900000000000002
2017-11-30,Groceries-Dry Goods,Ghee Toasst,1.0,3.49,1.29
2017-11-30,Herbs,Basil Thai,1.0,3.0,3.0
2017-11-30,Kalamata olives,Barley Rusk,1.0,7.0,1.5
2017-11-30,Lettuces,Lettuce Rocket,2.8200000000000003,56.399999999999984,56.399999999999984
2017-11-30,Melons,Piel de Sapo Melon,20.0,59.800000000000026,-0.19999999999999574
2017-11-30,Multi buy,Passionfruit 2 for $2,14.0,28.0,14.0
2017-11-30,Mushrooms,King oyster,7.0,27.930000000000007,27.930000000000007
2017-11-30,Nuts,Cannellini Beans 1Kg,2.0,10.98,2.58
2017-11-30,Olympian Products,Cinnamon 15g,2.0,2.6,1.0
2017-11-30,Onions,Red onion 10kg,1.0,18.0,8.0
2017-11-30,Other Fruits,Kiwi fruit Green,65.27199999999998,358.9960000000001,358.9960000000001
2017-11-30,Other Vegies,Purple Striped Eggplant,0.654,3.9239999999999995,3.9239999999999995
2017-11-30,Pastas,Pennette No.59,1.0,1.2,1.2
2017-11-30,Pears,Pear Nashi,3.7,11.063,-3.736999999999999
2017-11-30,Potatoes,Taro,5.0520000000000005,50.469480000000004,25.209480000000006
2017-11-30,Pumpkins,Wijaya fish curry Powder 70g,4.0,7.96,3.5599999999999996
2017-11-30,Root Vegies,Turmeric,0.37200000000000005,9.3,-7.44
2017-11-30,Sri Lankan Groceries,wijaya chilli powder 500g,1.0,6.5,2.3
2017-11-30,Stonefruits,President Plum,0.182,0.9081799999999999,0.9081799999999999
2017-11-30,Tomatoes,Mix Medley Tomatoes,5.0,10.0,0.0
2017-11-30,Tropical Fruits,Guava,1.0,6.99,5.99
2017-11-30,Veggies,Galangal,0.374,6.732,4.862
2017-11-30,capsicum,Capsicum yellow,11.134,72.37100000000002,72.37100000000002
2017-11-30,carrots,Carrots ,70.07200000000002,119.12240000000004,119.12240000000004
2017-11-30,coconut Products,Cream Soda 2L,1.0,4.5,1.35
2017-11-30,markdown bag,Mark down Bag ***,51.0,51.0,51.0
2017-11-30,trutaste,Pretzel snack 250g,1.0,3.62727272727273,2.1372727272727303
2017-12-31,Apples,Firm Gold Apple 2kg,1.268,2.52332,2.52332
2017-12-31,Asian Vegies,Kang Kong,0.528,7.392,6.6
2017-12-31,Avocadoes,Avocado Hass Medium,1.0,1.99,-1.01
2017-12-31,Bananas,Banana Cavendish,1345.060999999998,2676.6713900000022,-13.450610000000012
2017-12-31,Berries,Berries Blackberry,7.0,35.0,35.0
2017-12-31,Bunch Vegies,Tuscan Kale,11.0,32.89000000000001,5.390000000000002
2017-12-31,Cabbages,Cabbage Wombok,5.128,7.692,-11.538
2017-12-31,Chillies,Chilli Green long bullhorm,2.134,14.91666,5.31366
2017-12-31,Citrus,Lemon 1kg,1.0,1.99,-0.76
2017-12-31,Cucumbers,Cucumber Lebanese,132.76000000000002,662.4724000000001,662.4724000000001
2017-12-31,Cut Fruits,Mangosteen,0.61,10.37,10.37
2017-12-31,Cut Veggies,cabbage red half,17.0,45.90000000000001,45.90000000000001
2017-12-31,Eggs,Quil Egg,6.0,21.0,4.200000000000001
2017-12-31,Flowers,Bunch Roses,11.0,99.0,11.0
2017-12-31,Fruits,Nam D0c Mai Mango,1.2879999999999998,9.00312,9.00312
2017-12-31,Grapes,Grapes Red Globe,0.648,2.916,1.296
2017-12-31,Groceries-Dry Goods, Hibiscus Tea,1.0,3.5,1.67
2017-12-31,Herbs,Pennywort/ gotukola,0.8119999999999999,16.240000000000002,16.240000000000002
2017-12-31,Kalamata olives,Barley Rusk,1.0,7.0,1.5
2017-12-31,Lettuces,Lettuce Oak green,1.0,2.0,2.0
2017-12-31,Melons,Gold Honeydew,7.0,28.0,10.5
2017-12-31,Multi buy,Corn 3 For 2,12.0,24.0,14.399999999999999
2017-12-31,Mushrooms,King Oyster Baby,1.0,3.7,3.7
2017-12-31,Nuts,Chocolate M,1.0,5.0,1.25
2017-12-31,Olympian Products,Christmas Cake 600g,3.0,42.0,12.0
2017-12-31,Onions,Onion white,3.6660000000000004,18.29334,18.29334
2017-12-31,Other Fruits,Kiwi fruit Green,20.345999999999997,111.90300000000002,111.90300000000002
2017-12-31,Other Vegies,Purple Striped Eggplant,1.22,7.32,7.32
2017-12-31,Pastas,Penne Rigati No.18,4.0,4.8,4.8
2017-12-31,Pears,Pears brown bosc,11.212000000000002,33.636,33.636
2017-12-31,Potatoes,Hawaian Sweet Potato,0.5539999999999999,2.21046,0.8254600000000001
2017-12-31,Pumpkins,Pumpkin Grey,53.222,105.91178,105.91178
2017-12-31,Root Vegies,Turmeric,0.16800000000000004,4.2,-3.3599999999999994
2017-12-31,Sri Lankan Groceries,wijaya kurakkan Flour 400g,1.0,2.99,1.0900000000000003
2017-12-31,Stonefruits,Peach clingstone,0.916,3.65484,3.65484
2017-12-31,Tomatoes,Tomato mini roma 250g,14.0,41.86000000000001,6.860000000000003
2017-12-31,Tropical Fruits,Pineapple sweet Large,2.0,10.0,6.0
2017-12-31,Veggies,Galangal,0.026,0.46799999999999997,0.33799999999999997
2017-12-31,capsicum,Capsicum yellow,4.216,27.404000000000003,27.404000000000003
2017-12-31,carrots,Carrots ,61.431999999999995,104.43439999999998,104.43439999999998
2017-12-31,coconut Products,Cream Soda 2L,2.0,9.0,2.7
2017-12-31,markdown bag,Mark down Bag ***,83.0,83.0,83.0
2017-12-31,trutaste,Pitted Prunes 500g,1.0,5.99,2.39
2018-01-31,Apples,Ginger gold apple,4.578,16.023,16.023
2018-01-31,Asian Vegies,Cooking Papaya,0.758,3.02442,0.3714200000000001
2018-01-31,Avocadoes,Avocado Hass Large,155.0,387.5,155.0
2018-01-31,Bananas,Banana Cavendish,1218.2489999999993,2424.3155099999985,-12.182490000000024
2018-01-31,Berries,Berries Blueberry,48.0,168.0,168.0
2018-01-31,Bunch Vegies,Rhubarb,1.0,4.5,4.5
2018-01-31,Cabbages,Cabbage red,2.0,9.0,9.0
2018-01-31,Chillies,Chilli Birdseye,0.202,3.636,3.636
2018-01-31,Citrus,2kg Marsh Grapefruit ,1.0,5.0,2.0
2018-01-31,Cucumbers,Aussie Cucumber,7.462,29.773380000000003,29.773380000000003
2018-01-31,Cut Fruits,Rockmelon Half,1.0,1.0,0.0
2018-01-31,Cut Veggies,cabbage  quater green ,2.0,3.4,3.4
2018-01-31,Eggs,Quil Egg,1.0,3.5,0.7000000000000002
2018-01-31,Flowers,Bunch Roses,12.0,108.0,12.0
2018-01-31,Fruits,Figs 370g pak,5.0,20.0,5.0
2018-01-31,Grapes,Grapes Red Globe,8.782,39.519,17.564000000000004
2018-01-31,Groceries-Dry Goods,Lasagna Sheets Large 250g,1.0,2.2,0.8100000000000003
2018-01-31,Herbs,Sage,1.0,3.5,3.5
2018-01-31,Kalamata olives,Barley Rusk Samaria,2.0,14.0,4.0
2018-01-31,Lettuces,Lettuce Cos ,1.0,3.0,3.0
2018-01-31,Melons,Gold Honeydew,16.0,64.0,24.0
2018-01-31,Multi buy,Passata 6 for $8,2.0,16.0,16.0
2018-01-31,Mushrooms,King oyster,5.0,19.950000000000003,19.950000000000003
2018-01-31,Nuts,Chocolate M,1.0,5.0,1.25
2018-01-31,Olympian Products,Trahana Sweet 500g,1.0,3.99,1.1900000000000004
2018-01-31,Onions,Garlic 500g,1.0,2.49,0.4900000000000002
2018-01-31,Other Fruits,Kiwi fruit Green,16.322,89.77099999999997,89.77099999999997
2018-01-31,Other Vegies,Butter Beans,0.212,1.4818799999999999,1.4818799999999999
2018-01-31,Pastas,Penne Rigati No.18,3.0,3.5999999999999996,3.5999999999999996
2018-01-31,Pears,Paradise Pear,3.8110000000000004,15.205889999999998,15.205889999999998
2018-01-31,Potatoes,Potato Kipfler,7.0920000000000005,35.46,35.46
2018-01-31,Pumpkins,Pumpkin Grey,54.01200000000001,107.48388,107.48388
2018-01-31,Root Vegies,Turmeric,0.062,1.5500000000000003,-1.2399999999999998
2018-01-31,Sri Lankan Groceries,wijaya kurakkan Flour 400g,1.0,2.99,1.0900000000000003
2018-01-31,Stonefruits,Amber Jewl plum,4.688000000000001,9.32912,9.32912
2018-01-31,Tomatoes,Tomato mini roma 250g,53.0,158.47000000000003,25.97000000000004
2018-01-31,Tropical Fruits,Lychees ,7.352000000000001,110.20648000000001,110.20648000000001
2018-01-31,Veggies,Galangal,0.096,1.7280000000000002,1.248
2018-01-31,capsicum,Capsicum yellow,4.700000000000001,30.55,30.55
2018-01-31,carrots,Carrots ,77.40399999999998,131.58679999999995,131.58679999999995
2018-01-31,coconut Products,Virgin Coconut Oil organic Frank,1.0,4.99,0.91
2018-01-31,markdown bag,Mark down Bag ***,31.0,31.0,31.0
2018-01-31,trutaste,Pretzel snack 250g,1.0,3.62727272727273,2.1372727272727303
2018-02-28,Apples,Apples Red Delicious,6.574,19.722,19.722
2018-02-28,Asian Vegies,Hairy Melon,1.426,2.83774,-0.48483999999999994
2018-02-28,Avocadoes,Avocado Small Hass,2.174,5.4350000000000005,4.348
2018-02-28,Bananas,Red Tip Banana,9.72,38.7828,38.7828
2018-02-28,Berries,Berries Strawberry (large),32.0,121.59999999999994,15.040000000000006
2018-02-28,Bunch Vegies,Rhubarb,1.0,4.5,4.5
2018-02-28,Cabbages,Cabbage red,5.0,22.5,22.5
2018-02-28,Chillies,Chilli red,0.194,4.8500000000000005,4.8500000000000005
2018-02-28,Citrus,Mandarine Clementine,1.7320000000000002,5.196,5.196
2018-02-28,Cucumbers,Cucumber Lebanese,120.14,599.4986000000001,599.4986000000001
2018-02-28,Cut Fruits,Honeydew Half,2.0,3.38,1.38
2018-02-28,Cut Veggies,cabbage  quater green ,5.0,8.5,8.5
2018-02-28,Eggs,eggs 800g,46.0,174.80000000000004,46.0
2018-02-28,Flowers,Bunch Roses,23.0,207.0,23.0
2018-02-28,Fruits,Kensington Pride Mango,4.0,8.0,8.0
2018-02-28,Grapes,Basil Seed 100g(casa casa),2.0,7.98,1.9800000000000004
2018-02-28,Groceries-Dry Goods,Adzuki Beans 500g,1.0,2.69,0.69
2018-02-28,Herbs,Pennywort/ gotukola,3.0860000000000007,61.72,61.72
2018-02-28,Kalamata olives,Barley Rusk Samaria,4.0,28.0,8.0
2018-02-28,Lettuces,Lettuce Cos ,1.0,3.0,3.0
2018-02-28,Melons,Piel de Sapo Melon,15.0,44.850000000000016,-0.1499999999999968
2018-02-28,Multi buy,Passata 6 for $8,3.0,24.0,24.0
2018-02-28,Mushrooms,Mushroom Oyster 150g,4.0,16.0,16.0
2018-02-28,Nuts,Chocolate M,1.0,5.0,1.25
2018-02-28,Olympian Products,Trahanas Sour 500g,1.0,3.99,1.1900000000000004
2018-02-28,Onions,Red onion 10kg,4.0,72.0,32.0
2018-02-28,Other Fruits,Kiwi fruit Green,12.824,70.53200000000001,70.53200000000001
2018-02-28,Other Vegies,Alfa Alfa ,4.0,9.6,9.6
2018-02-28,Pastas,Olive Oil 1Lt Bal,2.0,25.0,3.120000000000001
2018-02-28,Pears,Paradise Pear,1.164,4.644360000000001,4.644360000000001
2018-02-28,Potatoes,Potato Kipfler,2.63,13.149999999999999,13.149999999999999
2018-02-28,Pumpkins,Pumpkin Grey,53.262,105.99137999999999,105.99137999999999
2018-02-28,Root Vegies,Turnips,2.232,6.67368,6.67368
2018-02-28,Sri Lankan Groceries, Rstd White Rice Flour 1kg,1.0,4.29,1.29
2018-02-28,Stonefruits,Blood Plums,1.532,7.644680000000001,7.644680000000001
2018-02-28,Tomatoes,tomato sweet cherry vine,1.0,2.5,2.5
2018-02-28,Tropical Fruits,Pineapple sweet Large,1.0,5.0,3.0
2018-02-28,Veggies,Beans Snake,1.934,17.38666,9.65066
2018-02-28,capsicum,Capsicum yellow,7.284000000000001,47.34599999999999,47.34599999999999
2018-02-28,carrots,Carrots ,89.48200000000001,152.11940000000013,152.11940000000013
2018-02-28,coconut Products,Cream Soda 2L,1.0,4.5,1.35
2018-02-28,markdown bag,Mark down Bag ***,39.0,39.0,39.0
2018-02-28,trutaste,Chick Peas R & S,1.0,4.99,2.0900000000000003
2018-03-31,Apples,Apple Granny smith 2kg Bags,1.0,4.5,1.5
2018-03-31,Asian Vegies,Plain flour 2kg,3.0,13.5,4.5
2018-03-31,Avocadoes,Avocado Hass Large,1.0,2.5,1.0
2018-03-31,Bananas,Banana Monkey,3.4579999999999993,27.62942,27.62942
2018-03-31,Berries,Berries Raspberry,1.0,3.5,3.5
2018-03-31,Bunch Vegies,Broccolini,1.0,1.5,1.5
2018-03-31,Cabbages,Cabbage red,1.0,4.5,4.5
2018-03-31,Chillies,Chilli Birdseye,1.066,19.188,19.188
2018-03-31,Citrus,Mandarine Clementine,0.718,2.154,2.154
2018-03-31,Cucumbers,Cucumber Lebanese,101.43799999999999,506.17562000000004,506.17562000000004
2018-03-31,Cut Veggies,cabbage  quater green ,3.0,5.1,5.1
2018-03-31,Eggs,eggs 800g,62.0,235.60000000000016,62.0
2018-03-31,Flowers,Bunch Roses,16.0,144.0,16.0
2018-03-31,Fruits,Nam D0c Mai Mango,0.878,6.13722,6.13722
2018-03-31,Grapes,Basil Seed 100g(casa casa),1.0,3.99,0.9900000000000002
2018-03-31,Groceries-Dry Goods,Hot Murukku300g,1.0,3.99,1.2400000000000002
2018-03-31,Herbs,Rosemary,1.0,3.5,3.5
2018-03-31,Kalamata olives,Olive Oil Rusk,1.0,7.0,2.0
2018-03-31,Lettuces,Lettuce Rocket,2.4100000000000006,48.2,48.2
2018-03-31,Melons,Rockmelon,6.0,10.8,10.8
2018-03-31,Multi buy,Spinach Bunch 2for,17.0,59.5,59.5
2018-03-31,Mushrooms,Mushroom Shitake,3.0,10.5,10.5
2018-03-31,Nuts,Apple Rings 500g,1.0,7.0,1.75
2018-03-31,Olympian Products,Trahanas Sour 500g,1.0,3.99,1.1900000000000004
2018-03-31,Onions,Red onion 10kg,5.0,90.0,40.0
2018-03-31,Other Fruits,Natural Dates 1kg Medjioul,2.0,46.0,43.0
2018-03-31,Other Vegies,Zucchini Lebanese,1.7080000000000002,5.96092,5.96092
2018-03-31,Pastas,Olive oil 500ml bal,1.0,7.5,1.59
2018-03-31,Pears,Josephine Pears,0.42,1.2558,0.8358000000000001
2018-03-31,Potatoes,Hawaian Sweet Potato,0.5820000000000001,2.3221800000000004,0.8671800000000003
2018-03-31,Pumpkins,Wijaya fish curry Powder 70g,1.0,1.99,0.8899999999999999
2018-03-31,Root Vegies,Carrots Dutch,1.0,3.0,3.0
2018-03-31,Sri Lankan Groceries, Mustatd Sauce 375g,1.0,5.29,1.1900000000000004
2018-03-31,Stonefruits,Apricots,0.458,1.82742,1.82742
2018-03-31,Tomatoes,cherry Truss tomato,1.0,3.0,-0.5
2018-03-31,Tropical Fruits,Dragonfruit ,18.766,281.3023399999999,281.3023399999999
2018-03-31,Veggies,Kalamata Olives,2.886,14.430000000000001,1.443000000000001
2018-03-31,capsicum,Capsicum yellow,4.9799999999999995,32.37,32.37
2018-03-31,carrots,Carrots ,92.79000000000008,157.74300000000002,157.74300000000002
2018-03-31,coconut Products,Fried Sprats 160g kandy,1.0,6.5,1.5
2018-03-31,markdown bag,Mark down Bag ***,40.0,40.0,40.0
2018-03-31,trutaste,Almonds Natural 500g,1.0,9.99,2.24
2018-04-30,Apples,Apple pink lady 1kg Punnet,1.0,3.99,0.4900000000000002
2018-04-30,Asian Vegies,Cooking Papaya,1.088,4.341120000000001,0.5331200000000007
2018-04-30,Avocadoes,Avocado Hass Medium,3.0,5.97,-3.0300000000000002
2018-04-30,Bananas,Banana Monkey,0.152,1.21448,1.21448
2018-04-30,Berries,Berries Strawberry (large),2.0,7.6,0.9399999999999996
2018-04-30,Bunch Vegies,Radish White Bunch,1.0,3.5,3.5
2018-04-30,Cabbages,Cabbage red,1.0,4.5,4.5
2018-04-30,Chillies,Chilli red,0.30200000000000005,7.550000000000001,7.550000000000001
2018-04-30,Citrus,Suntina Mandarine,0.348,1.73652,1.73652
2018-04-30,Cucumbers,Cucumber Lebanese,70.18199999999999,350.2081800000001,350.2081800000001
2018-04-30,Cut Fruits,Rockmelon Half,3.0,3.0,0.0
2018-04-30,Cut Veggies,cabbage red half,10.0,26.999999999999996,26.999999999999996
2018-04-30,Eggs,eggs 800g,28.0,106.39999999999995,28.0
2018-04-30,Flowers,Bunch Roses,20.0,180.0,20.0
2018-04-30,Fruits,Figs 370g pak,2.0,8.0,2.0
2018-04-30,Grapes,Basil Seed 100g(casa casa),1.0,3.99,0.9900000000000002
2018-04-30,Groceries-Dry Goods,Corriander Ground 200g,1.0,4.49,1.6900000000000004
2018-04-30,Herbs,Pennywort/ gotukola,1.9200000000000004,38.4,38.4
2018-04-30,Kalamata olives,Barley Rusk,2.0,14.0,3.0
2018-04-30,Lettuces,Snow pea Tendrils,1.0,19.0,19.0
2018-04-30,Melons,Piel de Sapo Melon,10.0,29.900000000000002,-0.09999999999999787
2018-04-30,Multi buy,Passata 6 for $8,4.0,32.0,32.0
2018-04-30,Mushrooms,Mushroom Shitake,6.0,21.0,21.0
2018-04-30,Nuts,Mix Nuts 500g,1.0,7.99,2.1900000000000004
2018-04-30,Olympian Products,Almond Cresent 250g,3.0,13.60909090909092,3.109090909090919
2018-04-30,Onions,Red onion 10kg,2.0,36.0,16.0
2018-04-30,Other Fruits,Kiwi fruit Green,6.86,37.73,37.73
2018-04-30,Other Vegies,Artichoke Purple,2.0,4.0,0.0
2018-04-30,Pastas,Bucatini No.6,1.0,1.2,1.2
2018-04-30,Pears,D'anjou Pear,0.778,2.7230000000000003,2.7230000000000003
2018-04-30,Potatoes,Potato Kipfler,0.982,4.91,4.91
2018-04-30,Pumpkins,Pumpkin Grey,38.802,77.21598000000002,77.21598000000002
2018-04-30,Root Vegies,Turmeric,0.024,0.6,-0.4800000000000001
2018-04-30,Sri Lankan Groceries,wijaya chilli powder 500g,1.0,6.5,2.3
2018-04-30,Stonefruits,Plums Flavour ,1.03,4.1097,4.1097
2018-04-30,Tomatoes,tomatoes Grape ,1.0,2.99,2.99
2018-04-30,Tropical Fruits,Prickly pears,4.3180000000000005,21.54682,12.910820000000001
2018-04-30,Veggies,Beans Snake,1.274,11.45326,6.357260000000001
2018-04-30,capsicum,Capsicum yellow,2.6140000000000003,16.991,16.991
2018-04-30,carrots,Carrots ,65.86199999999998,111.96539999999999,111.96539999999999
2018-04-30,coconut Products,Pepper Powder Wij 250g,1.0,8.99,2.04
2018-04-30,markdown bag,Mark down Bag ***,36.0,36.0,36.0
2018-04-30,trutaste,Almonds Roasted 375g,1.0,9.08181818181818,1.0818181818181802
